1,1,49.246321
1,2,52.758709
1,4,50.055405
1,8,49.734159
1,10,51.524099
2,1,56.771622
2,2,58.680631
2,4,57.499775
2,8,58.562688
2,10,59.981907
4,1,59.156607
4,2,57.878679
4,4,59.256907
4,8,57.327252
4,10,56.746772
8,1,58.884384
8,2,59.128604
8,4,57.117267
8,8,58.081156
8,10,58.088664
10,1,58.610210
10,2,58.925601
10,4,57.446697
10,8,59.766216
10,10,56.685511
